date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:55:23	0/-1	---M--	302	error ('')			https://www.blogger.com/post-edit.g?blogID=8919935760160761133&postID=4168133132378996494&from=pencil	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/post-edit.1111dd93.delayed	(from https://phuongtanit.blogspot.com/search/label/Office?&max-results=6)
18:55:23	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=4168133132378996494&target=email	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.11129e61.delayed	(from https://phuongtanit.blogspot.com/search/label/Office?&max-results=6)
18:55:23	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=4168133132378996494&target=blog	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.11136f90.delayed	(from https://phuongtanit.blogspot.com/search/label/Office?&max-results=6)
18:55:23	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=4168133132378996494&target=twitter	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.11145259.delayed	(from https://phuongtanit.blogspot.com/search/label/Office?&max-results=6)
18:55:23	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=4168133132378996494&target=facebook	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1115e03d.delayed	(from https://phuongtanit.blogspot.com/search/label/Office?&max-results=6)
18:55:23	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=4168133132378996494&target=pinterest	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.11164f93.delayed	(from https://phuongtanit.blogspot.com/search/label/Office?&max-results=6)
18:55:23	687449/687449	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Office?&max-results=10	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Officee252.html	(from https://phuongtanit.blogspot.com/search/label/Office?&max-results=6)
18:55:24	0/-1	---M--	302	error ('')			https://www.blogger.com/email-post.g?blogID=8919935760160761133&postID=7359260724749482654	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/email-post.11184760.delayed	(from https://phuongtanit.blogspot.com/search/label/Office?&max-results=6)
18:55:24	0/-1	---M--	302	error ('')			https://www.blogger.com/post-edit.g?blogID=8919935760160761133&postID=7359260724749482654&from=pencil	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/post-edit.111999de.delayed	(from https://phuongtanit.blogspot.com/search/label/Office?&max-results=6)
18:55:24	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=7359260724749482654&target=email	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.111a48c9.delayed	(from https://phuongtanit.blogspot.com/search/label/Office?&max-results=6)
18:55:24	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=7359260724749482654&target=blog	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.111b5238.delayed	(from https://phuongtanit.blogspot.com/search/label/Office?&max-results=6)
18:55:24	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=7359260724749482654&target=twitter	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.111c573b.delayed	(from https://phuongtanit.blogspot.com/search/label/Office?&max-results=6)
18:55:24	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=7359260724749482654&target=facebook	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.111db8b5.delayed	(from https://phuongtanit.blogspot.com/search/label/Office?&max-results=6)
18:55:24	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=7359260724749482654&target=pinterest	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.111ece17.delayed	(from https://phuongtanit.blogspot.com/search/label/Office?&max-results=6)
18:55:24	3609/3609	---M--	200	added ('OK')	image/jpeg	etag:%22v19c5%22	https://3.bp.blogspot.com/-R3p1pQwSJPc/Wsiig4stn8I/AAAAAAAAGcQ/Hw9UykWn-bo_Janl_hLGJNaTVgmWGNFlwCLcBGAs/s72-c/717oqb4.jpg	C:/My%20Web%20Sites/phuongtanitblogspot/3.bp.blogspot.com/-R3p1pQwSJPc/Wsiig4stn8I/AAAAAAAAGcQ/Hw9UykWn-bo_Janl_hLGJNaTVgmWGNFlwCLcBGAs/s72-c/717oqb4.jpg	(from https://phuongtanit.blogspot.com/search/label/Office?&max-results=6)
18:55:26	0/-1	---M--	302	error ('')			https://www.blogger.com/email-post.g?blogID=8919935760160761133&postID=4168133132378996494	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/email-post.1121d833.delayed	(from https://phuongtanit.blogspot.com/search/label/Office%202019?&max-results=6)
18:55:26	0/-1	---M--	302	error ('')			https://www.blogger.com/post-edit.g?blogID=8919935760160761133&postID=4168133132378996494&from=pencil	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/post-edit.1122dd93.delayed	(from https://phuongtanit.blogspot.com/search/label/Office%202019?&max-results=6)
18:55:26	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=4168133132378996494&target=email	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.11239e61.delayed	(from https://phuongtanit.blogspot.com/search/label/Office%202019?&max-results=6)
18:55:26	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=4168133132378996494&target=blog	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.11246f90.delayed	(from https://phuongtanit.blogspot.com/search/label/Office%202019?&max-results=6)
18:55:26	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=4168133132378996494&target=twitter	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.11255259.delayed	(from https://phuongtanit.blogspot.com/search/label/Office%202019?&max-results=6)
18:55:26	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=4168133132378996494&target=facebook	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1126e03d.delayed	(from https://phuongtanit.blogspot.com/search/label/Office%202019?&max-results=6)
18:55:26	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=4168133132378996494&target=pinterest	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.11274f93.delayed	(from https://phuongtanit.blogspot.com/search/label/Office%202019?&max-results=6)
18:55:27	662018/662018	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	http://phuongtanit.blogspot.com/search/label/Office%202019?max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Office%2020194e4f.html	(from https://phuongtanit.blogspot.com/search/label/Office%202019?&max-results=6)
18:55:30	662318/662318	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	http://phuongtanit.blogspot.com/search/label/Ghost?max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Ghost4e4f.html	(from https://phuongtanit.blogspot.com/search/label/Ghost?&max-results=6)
18:55:30	0/-1	---M--	302	error ('')			https://www.blogger.com/email-post.g?blogID=8919935760160761133&postID=8453832438614685477	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/email-post.112b20b2.delayed	(from https://phuongtanit.blogspot.com/search/label/Ghost?&max-results=6)
18:55:30	0/-1	---M--	302	error ('')			https://www.blogger.com/post-edit.g?blogID=8919935760160761133&postID=8453832438614685477&from=pencil	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/post-edit.112c7968.delayed	(from https://phuongtanit.blogspot.com/search/label/Ghost?&max-results=6)
18:55:30	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=8453832438614685477&target=email	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.112dbe2f.delayed	(from https://phuongtanit.blogspot.com/search/label/Ghost?&max-results=6)
18:55:30	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=8453832438614685477&target=blog	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.112e7bf7.delayed	(from https://phuongtanit.blogspot.com/search/label/Ghost?&max-results=6)
18:55:30	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=8453832438614685477&target=twitter	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.112f7c33.delayed	(from https://phuongtanit.blogspot.com/search/label/Ghost?&max-results=6)
18:55:30	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=8453832438614685477&target=facebook	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.11302d1e.delayed	(from https://phuongtanit.blogspot.com/search/label/Ghost?&max-results=6)
18:55:30	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=8453832438614685477&target=pinterest	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1131cdc8.delayed	(from https://phuongtanit.blogspot.com/search/label/Ghost?&max-results=6)
18:55:31	656509/656509	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Office?updated-max=2018-04-07T17:55:00%2B07:00&max-results=6&start=6&by-date=false	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Office7b13.html	(from https://phuongtanit.blogspot.com/search/label/Office?&max-results=6)
18:55:31	662821/662821	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Ghost?&max-results=10	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Ghoste252.html	(from https://phuongtanit.blogspot.com/search/label/Ghost?&max-results=6)
18:55:32	656636/656636	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Office%202019?updated-max=2018-04-15T22:46:00%2B07:00&max-results=6&start=6&by-date=false	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Office%202019d9fb.html	(from https://phuongtanit.blogspot.com/search/label/Office%202019?&max-results=6)
18:55:34	662476/662476	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	http://phuongtanit.blogspot.com/search/label/Ghost%20Win10?max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Ghost%20Win104e4f.html	(from https://phuongtanit.blogspot.com/search/label/Ghost%20Win10?&max-results=6)
18:55:35	0/-1	---M--	302	error ('')			https://www.blogger.com/email-post.g?blogID=8919935760160761133&postID=8453832438614685477	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/email-post.113520b2.delayed	(from https://phuongtanit.blogspot.com/search/label/Ghost%20Win10?&max-results=6)
18:55:35	0/-1	---M--	302	error ('')			https://www.blogger.com/post-edit.g?blogID=8919935760160761133&postID=8453832438614685477&from=pencil	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/post-edit.11367968.delayed	(from https://phuongtanit.blogspot.com/search/label/Ghost%20Win10?&max-results=6)
18:55:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=8453832438614685477&target=email	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1137be2f.delayed	(from https://phuongtanit.blogspot.com/search/label/Ghost%20Win10?&max-results=6)
18:55:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=8453832438614685477&target=blog	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.11387bf7.delayed	(from https://phuongtanit.blogspot.com/search/label/Ghost%20Win10?&max-results=6)
18:55:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=8453832438614685477&target=twitter	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.11397c33.delayed	(from https://phuongtanit.blogspot.com/search/label/Ghost%20Win10?&max-results=6)
18:55:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=8453832438614685477&target=facebook	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.113a2d1e.delayed	(from https://phuongtanit.blogspot.com/search/label/Ghost%20Win10?&max-results=6)
18:55:35	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=8453832438614685477&target=pinterest	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.113bcdc8.delayed	(from https://phuongtanit.blogspot.com/search/label/Ghost%20Win10?&max-results=6)
18:55:35	656486/656486	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Ghost?updated-max=2018-04-05T23:22:00%2B07:00&max-results=6&start=6&by-date=false	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Ghost491f.html	(from https://phuongtanit.blogspot.com/search/label/Ghost?&max-results=6)
18:55:35	662979/662979	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Ghost%20Win10?&max-results=10	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Ghost%20Win10e252.html	(from https://phuongtanit.blogspot.com/search/label/Ghost%20Win10?&max-results=6)
18:55:38	694420/694420	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	http://phuongtanit.blogspot.com/search/label/phanmem?max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/phanmem4e4f.html	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:38	656636/656636	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Ghost%20Win10?updated-max=2018-04-05T23:22:00%2B07:00&max-results=6&start=6&by-date=false	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Ghost%20Win10491f.html	(from https://phuongtanit.blogspot.com/search/label/Ghost%20Win10?&max-results=6)
18:55:38	0/-1	---M--	302	error ('')			https://www.blogger.com/email-post.g?blogID=8919935760160761133&postID=1089051053180970935	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/email-post.113f33b7.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:38	0/-1	---M--	302	error ('')			https://www.blogger.com/post-edit.g?blogID=8919935760160761133&postID=1089051053180970935&from=pencil	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/post-edit.1140800a.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:38	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=1089051053180970935&target=email	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.11410e48.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:38	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=1089051053180970935&target=blog	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1142ebc8.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:38	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=1089051053180970935&target=twitter	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.11432121.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:38	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=1089051053180970935&target=facebook	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.11440aa4.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:38	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=1089051053180970935&target=pinterest	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.11459ed4.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:38	0/-1	---M--	302	error ('')			https://www.blogger.com/email-post.g?blogID=8919935760160761133&postID=3514138775497596863	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/email-post.1146d4df.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:38	0/-1	---M--	302	error ('')			https://www.blogger.com/post-edit.g?blogID=8919935760160761133&postID=3514138775497596863&from=pencil	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/post-edit.11476208.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:38	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=3514138775497596863&target=email	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1148f7f6.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:38	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=3514138775497596863&target=blog	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.11494df1.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:38	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=3514138775497596863&target=twitter	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.114aed1c.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:38	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=3514138775497596863&target=facebook	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.114bf966.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:38	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=3514138775497596863&target=pinterest	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.114c3a08.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:38	0/-1	---M--	302	error ('')			https://www.blogger.com/email-post.g?blogID=8919935760160761133&postID=4017262575961713275	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/email-post.114dab45.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:38	0/-1	---M--	302	error ('')			https://www.blogger.com/post-edit.g?blogID=8919935760160761133&postID=4017262575961713275&from=pencil	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/post-edit.114e364c.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:38	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=4017262575961713275&target=email	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.114f4ea2.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:38	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=4017262575961713275&target=blog	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1150f514.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:38	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=4017262575961713275&target=twitter	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1151a201.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:38	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=4017262575961713275&target=facebook	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1152ac20.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:38	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=4017262575961713275&target=pinterest	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.11537e2c.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:38	0/-1	---M--	302	error ('')			https://www.blogger.com/email-post.g?blogID=8919935760160761133&postID=890653362866169967	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/email-post.11546bfd.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:38	0/-1	---M--	302	error ('')			https://www.blogger.com/post-edit.g?blogID=8919935760160761133&postID=890653362866169967&from=pencil	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/post-edit.1155a096.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:38	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=890653362866169967&target=email	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1156aed2.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:38	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=890653362866169967&target=blog	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1157243e.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:38	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=890653362866169967&target=twitter	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1158208c.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:38	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=890653362866169967&target=facebook	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.11591a0b.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:38	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=890653362866169967&target=pinterest	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.115a6e64.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:38	0/-1	---M--	302	error ('')			https://www.blogger.com/email-post.g?blogID=8919935760160761133&postID=2500692101792034805	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/email-post.115bbbaf.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:38	0/-1	---M--	302	error ('')			https://www.blogger.com/post-edit.g?blogID=8919935760160761133&postID=2500692101792034805&from=pencil	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/post-edit.115cf6ac.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:38	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=2500692101792034805&target=email	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.115dfc11.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:38	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=2500692101792034805&target=blog	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.115e30bd.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:38	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=2500692101792034805&target=twitter	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.115fa95b.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:38	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=2500692101792034805&target=facebook	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.1160ed6e.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:38	0/-1	---M--	302	error ('')			https://www.blogger.com/share-post.g?blogID=8919935760160761133&postID=2500692101792034805&target=pinterest	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/share-post.11616509.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:39	701283/701283	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=10	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/phanmeme252.html	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:40	668671/668671	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/2018/04/camtasia-studio-911-full-phan-mem-quay.html	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/2018/04/camtasia-studio-911-full-phan-mem-quay.html	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:40	4991/4991	---M--	200	added ('OK')	image/png	etag:%22v18d3%22	https://3.bp.blogspot.com/-bT2EfuwA2bM/WsObwhbDT1I/AAAAAAAAGNI/9-7m3PDUoqczplXt9Ihx4F5YltRNOSeTwCLcBGAs/s72-c/camtasia-st.png	C:/My%20Web%20Sites/phuongtanitblogspot/3.bp.blogspot.com/-bT2EfuwA2bM/WsObwhbDT1I/AAAAAAAAGNI/9-7m3PDUoqczplXt9Ihx4F5YltRNOSeTwCLcBGAs/s72-c/camtasia-st.png	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:40	478/478	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2009%20Mar%202020%2011:55:41%20GMT	https://www.blogger.com/email-post.g?blogID=8919935760160761133&postID=7505694347908653759	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/email-post.1164b485.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
18:55:41	508/508	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2009%20Mar%202020%2011:55:41%20GMT	https://www.blogger.com/post-edit.g?blogID=8919935760160761133&postID=7505694347908653759&from=pencil	C:/My%20Web%20Sites/phuongtanitblogspot/www.blogger.com/post-edit.11658672.delayed	(from https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6)
